valve,flow,direction,step,touch,epoch,time
208, 31040, b, 32, 0, 5, 00:11:34:03
208, 31058, b, 33, 0, 5, 00:11:34:03
208, 31040, b, 34, 0, 5, 00:11:34:03
208, 31024, b, 35, 0, 5, 00:11:35:03
208, 31024, b, 36, 0, 5, 00:11:35:03
208, 31040, b, 37, 0, 5, 00:11:35:03
208, 31040, b, 38, 0, 5, 00:11:35:03
208, 31040, b, 39, 0, 5, 00:11:35:03
208,31058,f,0,0,4,00:11:36:03
208,31040,f,1,0,4,00:11:36:03
208,31040,f,2,0,4,00:11:36:03
208,31024,f,3,0,4,00:11:36:03
208,31024,f,4,0,4,00:11:36:03
208,31007,f,5,0,4,00:11:37:03
208,31007,f,6,0,4,00:11:37:03
208,31007,f,7,0,4,00:11:37:03
208,31040,f,8,0,4,00:11:37:03
208,31007,f,9,0,4,00:11:37:03
208,31040,f,10,1,4,00:11:38:03
208,31040,f,11,1,4,00:11:38:03
208,31058,f,12,1,4,00:11:38:03
208,31040,f,13,1,4,00:11:38:03
208,31058,f,14,1,4,00:11:38:03
208,31040,f,15,1,4,00:11:39:03
208,31040,f,16,1,4,00:11:39:03
208,31040,f,17,1,4,00:11:39:03
208,31058,f,18,1,4,00:11:39:03
208,31058,f,19,1,4,00:11:39:03
208, 31040, b, 20, 1, 4, 00:11:40:03
208, 31058, b, 21, 1, 4, 00:11:40:03
208, 31040, b, 22, 1, 4, 00:11:40:03
208, 31024, b, 23, 1, 4, 00:11:40:03
208, 31058, b, 24, 1, 4, 00:11:40:03
208, 31024, b, 25, 1, 4, 00:11:41:03
208, 31024, b, 26, 1, 4, 00:11:41:03
208, 31024, b, 27, 1, 4, 00:11:41:03
208, 31007, b, 28, 1, 4, 00:11:41:03
208, 31040, b, 29, 1, 4, 00:11:41:03
208, 31024, b, 30, 1, 4, 00:11:42:03
208, 31024, b, 31, 0, 4, 00:11:42:03
208, 31024, b, 32, 0, 4, 00:11:42:03
208, 31024, b, 33, 0, 4, 00:11:42:03
208, 31040, b, 34, 0, 4, 00:11:42:03
208, 31024, b, 35, 0, 4, 00:11:43:03
208, 31040, b, 36, 0, 4, 00:11:43:03
208, 31040, b, 37, 0, 4, 00:11:43:03
208, 31040, b, 38, 0, 4, 00:11:43:03
208, 31040, b, 39, 0, 4, 00:11:43:03
208,31040,f,0,0,3,00:11:44:03
208,31024,f,1,0,3,00:11:44:03
208,31040,f,2,0,3,00:11:44:03
208,31040,f,3,0,3,00:11:44:03
208,31024,f,4,0,3,00:11:45:03
208,31024,f,5,0,3,00:11:45:03
208,31040,f,6,0,3,00:11:45:03
208,31091,f,7,0,3,00:11:45:03
208,31058,f,8,0,3,00:11:45:03
208,31040,f,9,0,3,00:11:46:03
208,31058,f,10,1,3,00:11:46:03
208,31040,f,11,1,3,00:11:46:03
208,31024,f,12,1,3,00:11:46:03
208,31007,f,13,1,3,00:11:46:03
208,31024,f,14,1,3,00:11:47:03
208,31024,f,15,1,3,00:11:47:03
208,31024,f,16,1,3,00:11:47:03
208,31007,f,17,1,3,00:11:47:03
208,31040,f,18,1,3,00:11:47:03
208,31040,f,19,1,3,00:11:48:03
208, 31040, b, 20, 1, 3, 00:11:48:03
208, 31040, b, 21, 1, 3, 00:11:48:03
208, 31058, b, 22, 1, 3, 00:11:48:03
208, 31040, b, 23, 1, 3, 00:11:48:03
208, 31058, b, 24, 1, 3, 00:11:49:03
208, 31040, b, 25, 1, 3, 00:11:49:03
208, 31058, b, 26, 1, 3, 00:11:49:03
208, 31024, b, 27, 1, 3, 00:11:49:03
208, 31040, b, 28, 1, 3, 00:11:49:03
208, 31040, b, 29, 1, 3, 00:11:50:03
208, 31040, b, 30, 1, 3, 00:11:50:03
208, 31024, b, 31, 0, 3, 00:11:50:03
208, 31040, b, 32, 0, 3, 00:11:50:03
208, 31040, b, 33, 0, 3, 00:11:50:03
208, 31040, b, 34, 0, 3, 00:11:51:03
208, 31040, b, 35, 0, 3, 00:11:51:03
208, 31024, b, 36, 0, 3, 00:11:51:03
208, 31040, b, 37, 0, 3, 00:11:51:03
208, 31024, b, 38, 0, 3, 00:11:51:03
208, 31007, b, 39, 0, 3, 00:11:52:03
208,31024,f,0,0,2,00:11:52:03
208,31007,f,1,0,2,00:11:52:03
208,31024,f,2,0,2,00:11:52:03
208,31040,f,3,0,2,00:11:52:03
208,31040,f,4,0,2,00:11:53:03
208,31040,f,5,0,2,00:11:53:03
208,31058,f,6,0,2,00:11:53:03
208,31058,f,7,0,2,00:11:53:03
208,31058,f,8,0,2,00:11:53:03
208,31040,f,9,0,2,00:11:54:03
208,31040,f,10,1,2,00:11:54:03
208,31040,f,11,1,2,00:11:54:03
208,31058,f,12,1,2,00:11:54:03
208,31024,f,13,1,2,00:11:54:03
208,31040,f,14,1,2,00:11:55:03
208,31024,f,15,1,2,00:11:55:03
208,31040,f,16,1,2,00:11:55:03
208,31024,f,17,1,2,00:11:55:03
208,31040,f,18,1,2,00:11:55:03
208,31040,f,19,1,2,00:11:56:03
208, 31040, b, 20, 1, 2, 00:11:56:03
208, 31040, b, 21, 1, 2, 00:11:56:03
208, 31024, b, 22, 1, 2, 00:11:56:03
208, 31007, b, 23, 1, 2, 00:11:56:03
208, 31024, b, 24, 1, 2, 00:11:57:03
208, 31024, b, 25, 1, 2, 00:11:57:03
208, 31024, b, 26, 1, 2, 00:11:57:03
208, 31024, b, 27, 1, 2, 00:11:57:03
208, 31040, b, 28, 1, 2, 00:11:57:03
208, 31040, b, 29, 1, 2, 00:11:58:03
208, 31058, b, 30, 1, 2, 00:11:58:03
208, 31040, b, 31, 0, 2, 00:11:58:03
208, 31040, b, 32, 0, 2, 00:11:58:03
208, 31040, b, 33, 0, 2, 00:11:58:03
208, 31040, b, 34, 0, 2, 00:11:59:03
208, 31024, b, 35, 0, 2, 00:11:59:03
208, 31040, b, 36, 0, 2, 00:11:59:03
208, 31024, b, 37, 0, 2, 00:11:59:03
208, 31040, b, 38, 0, 2, 00:11:59:03
208, 31024, b, 39, 0, 2, 00:12:00:03
208,31040,f,0,0,1,00:12:00:03
208,31040,f,1,0,1,00:12:00:03
208,31040,f,2,0,1,00:12:00:03
208,31040,f,3,0,1,00:12:00:03
208,31058,f,4,0,1,00:12:01:03
208,31024,f,5,0,1,00:12:01:03
208,31040,f,6,0,1,00:12:01:03
208,31040,f,7,0,1,00:12:01:03
208,31024,f,8,0,1,00:12:01:03
208,31007,f,9,0,1,00:12:02:03
208,31007,f,10,1,1,00:12:02:03
208,31007,f,11,1,1,00:12:02:03
208,31024,f,12,1,1,00:12:02:03
208,31007,f,13,1,1,00:12:02:03
208,31024,f,14,1,1,00:12:03:03
208,31040,f,15,1,1,00:12:03:03
208,31058,f,16,1,1,00:12:03:03
208,31040,f,17,1,1,00:12:03:03
208,31058,f,18,1,1,00:12:03:03
208,31058,f,19,1,1,00:12:04:03
208, 31040, b, 20, 1, 1, 00:12:04:03
208, 31040, b, 21, 1, 1, 00:12:04:03
208, 31058, b, 22, 1, 1, 00:12:04:03
208, 31040, b, 23, 1, 1, 00:12:04:03
208, 31058, b, 24, 1, 1, 00:12:05:03
208, 31040, b, 25, 1, 1, 00:12:05:03
208, 31040, b, 26, 1, 1, 00:12:05:03
208, 31024, b, 27, 1, 1, 00:12:05:03
208, 31058, b, 28, 1, 1, 00:12:05:03
208, 31040, b, 29, 1, 1, 00:12:06:03
208, 31058, b, 30, 1, 1, 00:12:06:03
208, 31040, b, 31, 0, 1, 00:12:06:03
208, 31040, b, 32, 0, 1, 00:12:06:03
208, 31024, b, 33, 0, 1, 00:12:06:03
208, 31024, b, 34, 0, 1, 00:12:07:03
208, 31007, b, 35, 0, 1, 00:12:07:03
208, 31007, b, 36, 0, 1, 00:12:07:03
208, 31007, b, 37, 0, 1, 00:12:07:03
208, 31024, b, 38, 0, 1, 00:12:07:03
208, 31007, b, 39, 0, 1, 00:12:08:03
209,31024,f,0,0,5,00:12:19:03
209,31024,f,1,0,5,00:12:19:03
209,31040,f,2,0,5,00:12:19:03
209,31040,f,3,0,5,00:12:19:03
209,31040,f,4,0,5,00:12:20:03
209,31024,f,5,0,5,00:12:20:03
209,31040,f,6,0,5,00:12:20:03
209,31040,f,7,0,5,00:12:20:03
209,31040,f,8,0,5,00:12:20:03
209,31024,f,9,0,5,00:12:21:03
209,31024,f,10,1,5,00:12:21:03
209,31040,f,11,1,5,00:12:21:03
209,31058,f,12,1,5,00:12:21:03
209,31040,f,13,1,5,00:12:21:03
209,31040,f,14,1,5,00:12:22:03
209,31024,f,15,1,5,00:12:22:03
209,31040,f,16,1,5,00:12:22:03
209,31007,f,17,1,5,00:12:22:03
209,31024,f,18,1,5,00:12:22:03
209,31007,f,19,1,5,00:12:23:03
209, 31007, b, 20, 1, 5, 00:12:23:03
209, 31040, b, 21, 1, 5, 00:12:23:03
209, 31007, b, 22, 1, 5, 00:12:23:03
209, 31024, b, 23, 1, 5, 00:12:23:03
209, 31040, b, 24, 1, 5, 00:12:24:03
209, 31040, b, 25, 1, 5, 00:12:24:03
209, 31040, b, 26, 1, 5, 00:12:24:03
209, 31040, b, 27, 1, 5, 00:12:24:03
209, 31058, b, 28, 1, 5, 00:12:24:03
209, 31040, b, 29, 1, 5, 00:12:25:03
209, 31040, b, 30, 1, 5, 00:12:25:03
209, 31007, b, 31, 0, 5, 00:12:25:03
209, 31040, b, 32, 0, 5, 00:12:25:03
209, 31040, b, 33, 0, 5, 00:12:25:03
209, 31040, b, 34, 0, 5, 00:12:26:03
209, 31024, b, 35, 0, 5, 00:12:26:03
209, 31040, b, 36, 0, 5, 00:12:26:03
209, 31040, b, 37, 0, 5, 00:12:26:03
209, 31058, b, 38, 0, 5, 00:12:26:03
209, 31040, b, 39, 0, 5, 00:12:27:03
209,31040,f,0,0,4,00:12:27:03
209,31024,f,1,0,4,00:12:27:03
209,31024,f,2,0,4,00:12:27:03
209,31024,f,3,0,4,00:12:27:03
209,31024,f,4,0,4,00:12:28:03
209,31007,f,5,0,4,00:12:28:03
209,31007,f,6,0,4,00:12:28:03
209,31007,f,7,0,4,00:12:28:03
209,31024,f,8,0,4,00:12:28:03
209,31007,f,9,0,4,00:12:29:03
209,31040,f,10,1,4,00:12:29:03
209,31058,f,11,1,4,00:12:29:03
209,31040,f,12,1,4,00:12:29:03
209,31040,f,13,1,4,00:12:29:03
209,31040,f,14,1,4,00:12:30:03
209,31040,f,15,1,4,00:12:30:03
209,31040,f,16,1,4,00:12:30:03
209,31024,f,17,1,4,00:12:30:03
209,31058,f,18,1,4,00:12:30:03
209,31024,f,19,1,4,00:12:31:03
209, 31024, b, 20, 1, 4, 00:12:31:03
209, 31040, b, 21, 1, 4, 00:12:31:03
209, 31040, b, 22, 1, 4, 00:12:31:03
209, 31040, b, 23, 1, 4, 00:12:31:03
209, 31040, b, 24, 1, 4, 00:12:32:03
209, 31040, b, 25, 1, 4, 00:12:32:03
209, 31040, b, 26, 1, 4, 00:12:32:03
209, 31040, b, 27, 1, 4, 00:12:32:03
209, 31040, b, 28, 1, 4, 00:12:32:03
209, 31007, b, 29, 1, 4, 00:12:33:03
209, 31024, b, 30, 1, 4, 00:12:33:03
209, 31007, b, 31, 0, 4, 00:12:33:03
209, 31024, b, 32, 0, 4, 00:12:33:03
209, 31024, b, 33, 0, 4, 00:12:33:03
209, 31007, b, 34, 0, 4, 00:12:34:03
209, 31024, b, 35, 0, 4, 00:12:34:03
209, 31024, b, 36, 0, 4, 00:12:34:03
209, 31024, b, 37, 0, 4, 00:12:34:03
209, 31040, b, 38, 0, 4, 00:12:34:03
209, 31040, b, 39, 0, 4, 00:12:35:03
209,31058,f,0,0,3,00:12:35:03
209,31040,f,1,0,3,00:12:35:03
209,31040,f,2,0,3,00:12:35:03
209,31040,f,3,0,3,00:12:35:03
209,31040,f,4,0,3,00:12:36:03
209,31024,f,5,0,3,00:12:36:03
209,31040,f,6,0,3,00:12:36:03
209,31024,f,7,0,3,00:12:36:03
209,31040,f,8,0,3,00:12:36:03
209,31024,f,9,0,3,00:12:37:03
209,31058,f,10,1,3,00:12:37:03
209,31058,f,11,1,3,00:12:37:03
209,31040,f,12,1,3,00:12:37:03
209,31024,f,13,1,3,00:12:37:03
209,31040,f,14,1,3,00:12:38:03
209,31024,f,15,1,3,00:12:38:03
209,31024,f,16,1,3,00:12:38:03
209,31007,f,17,1,3,00:12:38:03
209,31007,f,18,1,3,00:12:38:03
209,31024,f,19,1,3,00:12:39:03
209, 31024, b, 20, 1, 3, 00:12:39:03
209, 31007, b, 21, 1, 3, 00:12:39:03
209, 31024, b, 22, 1, 3, 00:12:39:03
209, 31024, b, 23, 1, 3, 00:12:39:03
209, 31040, b, 24, 1, 3, 00:12:40:03
209, 31040, b, 25, 1, 3, 00:12:40:03
209, 31058, b, 26, 1, 3, 00:12:40:03
209, 31040, b, 27, 1, 3, 00:12:40:03
209, 31058, b, 28, 1, 3, 00:12:40:03
209, 31040, b, 29, 1, 3, 00:12:41:03
209, 31058, b, 30, 1, 3, 00:12:41:03
209, 31024, b, 31, 0, 3, 00:12:41:03
209, 31058, b, 32, 0, 3, 00:12:41:03
209, 31040, b, 33, 0, 3, 00:12:41:03
209, 31040, b, 34, 0, 3, 00:12:42:03
209, 31040, b, 35, 0, 3, 00:12:42:03
209, 31040, b, 36, 0, 3, 00:12:42:03
209, 31040, b, 37, 0, 3, 00:12:42:03
209, 31040, b, 38, 0, 3, 00:12:42:03
209, 31024, b, 39, 0, 3, 00:12:43:03
209,31040,f,0,0,2,00:12:43:03
209,31024,f,1,0,2,00:12:43:03
209,31024,f,2,0,2,00:12:43:03
209,31024,f,3,0,2,00:12:43:03
209,31024,f,4,0,2,00:12:44:03
209,31007,f,5,0,2,00:12:44:03
209,31024,f,6,0,2,00:12:44:03
209,31024,f,7,0,2,00:12:44:03
209,31040,f,8,0,2,00:12:44:03
209,31024,f,9,0,2,00:12:45:03
209,31040,f,10,1,2,00:12:45:03
209,31040,f,11,1,2,00:12:45:03
209,31058,f,12,1,2,00:12:45:03
209,31040,f,13,1,2,00:12:45:03
209,31058,f,14,1,2,00:12:46:03
209,31058,f,15,1,2,00:12:46:03
209,31040,f,16,1,2,00:12:46:03
209,31024,f,17,1,2,00:12:46:03
209,31040,f,18,1,2,00:12:46:03
209,31040,f,19,1,2,00:12:47:03
209, 31040, b, 20, 1, 2, 00:12:47:03
209, 31040, b, 21, 1, 2, 00:12:47:03
209, 31058, b, 22, 1, 2, 00:12:47:03
209, 31040, b, 23, 1, 2, 00:12:47:03
209, 31040, b, 24, 1, 2, 00:12:48:03
209, 31040, b, 25, 1, 2, 00:12:48:03
209, 31058, b, 26, 1, 2, 00:12:48:03
209, 31040, b, 27, 1, 2, 00:12:48:03
209, 31040, b, 28, 1, 2, 00:12:48:03
209, 31024, b, 29, 1, 2, 00:12:49:03
209, 31024, b, 30, 1, 2, 00:12:49:03
209, 31007, b, 31, 0, 2, 00:12:49:03
209, 31024, b, 32, 0, 2, 00:12:49:03
209, 31007, b, 33, 0, 2, 00:12:49:03
209, 31024, b, 34, 0, 2, 00:12:50:03
209, 31007, b, 35, 0, 2, 00:12:50:03
209, 31024, b, 36, 0, 2, 00:12:50:03
209, 31040, b, 37, 0, 2, 00:12:50:03
209, 31040, b, 38, 0, 2, 00:12:50:03
209, 31040, b, 39, 0, 2, 00:12:51:03
209,31058,f,0,0,1,00:12:51:03
209,31040,f,1,0,1,00:12:51:03
209,31058,f,2,0,1,00:12:51:03
209,31040,f,3,0,1,00:12:51:03
209,31058,f,4,0,1,00:12:52:03
209,31040,f,5,0,1,00:12:52:03
209,31040,f,6,0,1,00:12:52:03
209,31040,f,7,0,1,00:12:52:03
209,31058,f,8,0,1,00:12:52:03
209,31040,f,9,0,1,00:12:53:03
209,31058,f,10,1,1,00:12:53:03
209,31058,f,11,1,1,00:12:53:03
209,31058,f,12,1,1,00:12:53:03
209,31040,f,13,1,1,00:12:53:03
209,31040,f,14,1,1,00:12:54:03
209,31024,f,15,1,1,00:12:54:03
209,31024,f,16,1,1,00:12:54:03
209,31007,f,17,1,1,00:12:54:03
209,31007,f,18,1,1,00:12:55:03
209,31007,f,19,1,1,00:12:55:03
209, 31007, b, 20, 1, 1, 00:12:55:03
209, 31024, b, 21, 1, 1, 00:12:55:03
209, 31040, b, 22, 1, 1, 00:12:55:03
209, 31040, b, 23, 1, 1, 00:12:56:03
209, 31075, b, 24, 1, 1, 00:12:56:03
209, 31058, b, 25, 1, 1, 00:12:56:03
209, 31058, b, 26, 1, 1, 00:12:56:03
209, 31040, b, 27, 1, 1, 00:12:56:03
209, 31058, b, 28, 1, 1, 00:12:57:03
209, 31058, b, 29, 1, 1, 00:12:57:03
209, 31040, b, 30, 1, 1, 00:12:57:03
209, 31040, b, 31, 0, 1, 00:12:57:03
209, 31058, b, 32, 0, 1, 00:12:57:03
209, 31040, b, 33, 0, 1, 00:12:58:03
209, 31040, b, 34, 0, 1, 00:12:58:03
209, 31024, b, 35, 0, 1, 00:12:58:03
209, 31058, b, 36, 0, 1, 00:12:58:03
209, 31058, b, 37, 0, 1, 00:12:58:03
209, 31058, b, 38, 0, 1, 00:12:59:03
209, 31058, b, 39, 0, 1, 00:12:59:03
210,31040,f,0,0,5,00:13:10:03
210,31024,f,1,0,5,00:13:10:03
210,31040,f,2,0,5,00:13:10:03
210,31024,f,3,0,5,00:13:11:03
210,31040,f,4,0,5,00:13:11:03
210,31024,f,5,0,5,00:13:11:03
210,31024,f,6,0,5,00:13:11:03
210,31058,f,7,0,5,00:13:11:03
210,31058,f,8,0,5,00:13:12:03
210,31040,f,9,0,5,00:13:12:03
210,31040,f,10,1,5,00:13:12:03
210,31024,f,11,1,5,00:13:12:03
210,31024,f,12,1,5,00:13:12:03
210,31007,f,13,1,5,00:13:13:03
210,31007,f,14,1,5,00:13:13:03
210,31007,f,15,1,5,00:13:13:03
210,31024,f,16,1,5,00:13:13:03
210,31007,f,17,1,5,00:13:13:03
210,31024,f,18,1,5,00:13:14:03
210,31024,f,19,1,5,00:13:14:03
210, 31040, b, 20, 1, 5, 00:13:14:03
210, 31040, b, 21, 1, 5, 00:13:14:03
210, 31058, b, 22, 1, 5, 00:13:14:03
210, 31040, b, 23, 1, 5, 00:13:15:03
210, 31058, b, 24, 1, 5, 00:13:15:03
210, 31040, b, 25, 1, 5, 00:13:15:03
210, 31040, b, 26, 1, 5, 00:13:15:03
210, 31007, b, 27, 1, 5, 00:13:15:03
210, 31040, b, 28, 1, 5, 00:13:16:03
210, 31040, b, 29, 1, 5, 00:13:16:03
210, 31040, b, 30, 1, 5, 00:13:16:03
210, 31024, b, 31, 0, 5, 00:13:16:03
210, 31007, b, 32, 0, 5, 00:13:16:03
210, 28321, b, 33, 0, 5, 00:13:17:03
210, 31024, b, 34, 0, 5, 00:13:17:03
210, 31007, b, 35, 0, 5, 00:13:17:03
210, 31040, b, 36, 0, 5, 00:13:17:03
210, 31040, b, 37, 0, 5, 00:13:17:03
210, 31024, b, 38, 0, 5, 00:13:18:03
210, 31007, b, 39, 0, 5, 00:13:18:03
210,31007,f,0,0,4,00:13:18:03
210,30991,f,1,0,4,00:13:18:03
210,31007,f,2,0,4,00:13:18:03
210,31007,f,3,0,4,00:13:19:03
210,31007,f,4,0,4,00:13:19:03
210,31007,f,5,0,4,00:13:19:03
210,31024,f,6,0,4,00:13:19:03
210,31024,f,7,0,4,00:13:19:03
210,31058,f,8,0,4,00:13:20:03
210,31040,f,9,0,4,00:13:20:03
210,31058,f,10,1,4,00:13:20:03
210,31058,f,11,1,4,00:13:20:03
210,31058,f,12,1,4,00:13:20:03
210,31040,f,13,1,4,00:13:21:03
210,31040,f,14,1,4,00:13:21:03
210,31040,f,15,1,4,00:13:21:03
210,31040,f,16,1,4,00:13:21:03
210,31024,f,17,1,4,00:13:21:03
210,31040,f,18,1,4,00:13:22:03
210,31040,f,19,1,4,00:13:22:03
210, 31040, b, 20, 1, 4, 00:13:22:03
210, 31040, b, 21, 1, 4, 00:13:22:03
210, 31040, b, 22, 1, 4, 00:13:22:03
210, 31040, b, 23, 1, 4, 00:13:23:03
210, 31058, b, 24, 1, 4, 00:13:23:03
210, 31058, b, 25, 1, 4, 00:13:23:03
210, 31058, b, 26, 1, 4, 00:13:23:03
210, 31024, b, 27, 1, 4, 00:13:23:03
210, 31024, b, 28, 1, 4, 00:13:24:03
210, 31007, b, 29, 1, 4, 00:13:24:03
210, 31007, b, 30, 1, 4, 00:13:24:03
210, 30991, b, 31, 0, 4, 00:13:24:03
210, 31007, b, 32, 0, 4, 00:13:24:03
210, 31007, b, 33, 0, 4, 00:13:25:03
210, 31007, b, 34, 0, 4, 00:13:25:03
210, 31007, b, 35, 0, 4, 00:13:25:03
210, 31040, b, 36, 0, 4, 00:13:25:03
210, 31024, b, 37, 0, 4, 00:13:25:03
210, 31058, b, 38, 0, 4, 00:13:26:03
210, 31040, b, 39, 0, 4, 00:13:26:03
210,31040,f,0,0,3,00:13:26:03
210,31040,f,1,0,3,00:13:26:03
210,31058,f,2,0,3,00:13:26:03
210,31040,f,3,0,3,00:13:27:03
210,31040,f,4,0,3,00:13:27:03
210,31024,f,5,0,3,00:13:27:03
210,31040,f,6,0,3,00:13:27:03
210,31040,f,7,0,3,00:13:27:03
210,31040,f,8,0,3,00:13:28:03
210,31040,f,9,0,3,00:13:28:03
210,31040,f,10,1,3,00:13:28:03
210,31058,f,11,1,3,00:13:28:03
210,31058,f,12,1,3,00:13:28:03
210,31040,f,13,1,3,00:13:29:03
210,31040,f,14,1,3,00:13:29:03
210,31024,f,15,1,3,00:13:29:03
210,31024,f,16,1,3,00:13:29:03
210,31007,f,17,1,3,00:13:29:03
210,31007,f,18,1,3,00:13:30:03
210,31007,f,19,1,3,00:13:30:03
210, 31007, b, 20, 1, 3, 00:13:30:03
210, 31007, b, 21, 1, 3, 00:13:30:03
210, 31024, b, 22, 1, 3, 00:13:30:03
210, 31007, b, 23, 1, 3, 00:13:31:03
210, 31024, b, 24, 1, 3, 00:13:31:03
210, 31024, b, 25, 1, 3, 00:13:31:03
210, 31040, b, 26, 1, 3, 00:13:31:03
210, 31040, b, 27, 1, 3, 00:13:31:03
210, 31040, b, 28, 1, 3, 00:13:32:03
210, 31040, b, 29, 1, 3, 00:13:32:03
210, 31040, b, 30, 1, 3, 00:13:32:03
210, 31024, b, 31, 0, 3, 00:13:32:03
210, 31024, b, 32, 0, 3, 00:13:32:03
210, 31040, b, 33, 0, 3, 00:13:33:03
210, 31024, b, 34, 0, 3, 00:13:33:03
210, 31024, b, 35, 0, 3, 00:13:33:03
210, 31040, b, 36, 0, 3, 00:13:33:03
210, 31040, b, 37, 0, 3, 00:13:33:03
210, 31040, b, 38, 0, 3, 00:13:34:03
210, 31024, b, 39, 0, 3, 00:13:34:03
210,31058,f,0,0,2,00:13:34:03
210,31024,f,1,0,2,00:13:34:03
210,31040,f,2,0,2,00:13:34:03
210,31040,f,3,0,2,00:13:35:03
210,31040,f,4,0,2,00:13:35:03
210,31007,f,5,0,2,00:13:35:03
210,31007,f,6,0,2,00:13:35:03
210,31007,f,7,0,2,00:13:35:03
210,31007,f,8,0,2,00:13:36:03
210,30991,f,9,0,2,00:13:36:03
210,31007,f,10,1,2,00:13:36:03
210,31024,f,11,1,2,00:13:36:03
210,31007,f,12,1,2,00:13:36:03
210,31024,f,13,1,2,00:13:37:03
210,31040,f,14,1,2,00:13:37:03
210,31040,f,15,1,2,00:13:37:03
210,31058,f,16,1,2,00:13:37:03
210,31040,f,17,1,2,00:13:37:03
210,31058,f,18,1,2,00:13:38:03
210,31040,f,19,1,2,00:13:38:03
210, 31040, b, 20, 1, 2, 00:13:38:03
210, 31058, b, 21, 1, 2, 00:13:38:03
210, 31058, b, 22, 1, 2, 00:13:38:03
210, 31024, b, 23, 1, 2, 00:13:39:03
210, 31058, b, 24, 1, 2, 00:13:39:03
210, 31040, b, 25, 1, 2, 00:13:39:03
210, 31058, b, 26, 1, 2, 00:13:39:03
210, 31040, b, 27, 1, 2, 00:13:39:03
210, 31058, b, 28, 1, 2, 00:13:40:03
210, 31058, b, 29, 1, 2, 00:13:40:03
210, 31058, b, 30, 1, 2, 00:13:40:03
210, 31024, b, 31, 0, 2, 00:13:40:03
210, 31040, b, 32, 0, 2, 00:13:40:03
210, 31007, b, 33, 0, 2, 00:13:41:03
210, 31024, b, 34, 0, 2, 00:13:41:03
210, 31007, b, 35, 0, 2, 00:13:41:03
210, 31024, b, 36, 0, 2, 00:13:41:03
210, 31024, b, 37, 0, 2, 00:13:41:03
210, 31024, b, 38, 0, 2, 00:13:42:03
210, 31024, b, 39, 0, 2, 00:13:42:03
210,31040,f,0,0,1,00:13:42:03
210,31040,f,1,0,1,00:13:42:03
210,31042,f,2,0,1,00:13:42:03
210,31058,f,3,0,1,00:13:43:03
210,31058,f,4,0,1,00:13:43:03
210,31040,f,5,0,1,00:13:43:03
210,31040,f,6,0,1,00:13:43:03
210,31040,f,7,0,1,00:13:43:03
210,31040,f,8,0,1,00:13:44:03
210,31024,f,9,0,1,00:13:44:03
210,31040,f,10,1,1,00:13:44:03
210,31040,f,11,1,1,00:13:44:03
210,31040,f,12,1,1,00:13:44:03
210,31024,f,13,1,1,00:13:45:03
210,31040,f,14,1,1,00:13:45:03
210,31040,f,15,1,1,00:13:45:03
210,31058,f,16,1,1,00:13:45:03
210,31024,f,17,1,1,00:13:45:03
210,31024,f,18,1,1,00:13:46:03
210,31024,f,19,1,1,00:13:46:03
210, 31007, b, 20, 1, 1, 00:13:46:03
210, 31024, b, 21, 1, 1, 00:13:46:03
210, 31024, b, 22, 1, 1, 00:13:46:03
210, 31007, b, 23, 1, 1, 00:13:47:03
210, 31024, b, 24, 1, 1, 00:13:47:03
210, 31024, b, 25, 1, 1, 00:13:47:03
210, 31024, b, 26, 1, 1, 00:13:47:03
210, 31024, b, 27, 1, 1, 00:13:47:03
210, 31040, b, 28, 1, 1, 00:13:48:03
210, 31058, b, 29, 1, 1, 00:13:48:03
210, 31058, b, 30, 1, 1, 00:13:48:03
210, 31040, b, 31, 0, 1, 00:13:48:03
210, 31058, b, 32, 0, 1, 00:13:48:03
210, 31040, b, 33, 0, 1, 00:13:49:03
210, 31058, b, 34, 0, 1, 00:13:49:03
210, 31024, b, 35, 0, 1, 00:13:49:03
210, 31040, b, 36, 0, 1, 00:13:49:03
210, 31040, b, 37, 0, 1, 00:13:49:03
210, 31040, b, 38, 0, 1, 00:13:50:03
210, 31024, b, 39, 0, 1, 00:13:50:03
211,31058,f,0,0,5,00:14:01:03
211,30974,f,1,0,5,00:14:01:03
211,31040,f,2,0,5,00:14:01:03
211,31040,f,3,0,5,00:14:02:03
211,31040,f,4,0,5,00:14:02:03
211,30991,f,5,0,5,00:14:02:03
211,31007,f,6,0,5,00:14:02:03
211,31024,f,7,0,5,00:14:02:03
211,31024,f,8,0,5,00:14:03:03
211,31007,f,9,0,5,00:14:03:03
211,31007,f,10,1,5,00:14:03:03
211,31024,f,11,1,5,00:14:03:03
211,31024,f,12,1,5,00:14:03:03
211,31024,f,13,1,5,00:14:04:03
211,31024,f,14,1,5,00:14:04:03
211,31024,f,15,1,5,00:14:04:03
211,31024,f,16,1,5,00:14:04:03
211,31007,f,17,1,5,00:14:04:03
211,31024,f,18,1,5,00:14:05:03
211,31024,f,19,1,5,00:14:05:03
211, 31024, b, 20, 1, 5, 00:14:05:03
211, 31007, b, 21, 1, 5, 00:14:05:03
211, 31007, b, 22, 1, 5, 00:14:05:03
211, 30991, b, 23, 1, 5, 00:14:06:03
211, 30991, b, 24, 1, 5, 00:14:06:03
211, 30991, b, 25, 1, 5, 00:14:06:03
211, 30991, b, 26, 1, 5, 00:14:06:03
